,EVEPos,ID,contig,family,piEVEPos,piEVEreads,piPos,piReads,piTotal,species,piReadsPerPos,piEVEProp,EVEpiCover,piPerTESite,piPerSite,propGenome,enrichGenome
0,1962,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000453F_1676031_1677878,000453F,Chuviridae,22,39,3439,3439,8048015,Wuhan Mosquito Virus 8,0.019877675840978593,4.845915421380303e-06,0.011213047910295617,0.008686733956132571,0.004668350691764667,1.1380823789769623e-06,4.257965425786104
0,921,gi|752455673|_glycoprotein_[Wuhan_House_Fly_Virus_1]_000453F_1682930_1683616,000453F,Rhabdoviridae,18,38,3439,3439,8048015,Wuhan House Fly Virus 1,0.04125950054288816,4.721661179806449e-06,0.019543973941368076,0.008686733956132571,0.004668350691764667,5.342374470121215e-07,8.83813219424006
0,1143,gi|765198443|_nucleoprotein_[Mosqueiro_virus]_000459F_474456_473482,000459F,Rhabdoviridae,0,0,1369,1369,8048015,Mosqueiro virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,6.630112941746523e-07,0.0
0,1234,gi|765198174|_nucleoprotein_[Barur_virus]_000478F_710760_709852,000478F,Rhabdoviridae,0,0,5941,5941,8048015,Barur virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,7.157969702637978e-07,0.0
0,1999,gi|752455658|_RNA-dependent_RNA_polymerase_[Wuhan_Ant_Virus]_000478F_764052_763288,000478F,Rhabdoviridae,0,0,5941,5941,8048015,Wuhan Ant Virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,1.1595446868373842e-06,0.0
0,738,gi|752455734|_glycoprotein_[Wuhan_Mosquito_Virus_9]_000505F_1249267_1248530,000505F,Rhabdoviridae,0,0,1765,1765,8048015,Wuhan Mosquito Virus 9,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,4.2808603245922433e-07,0.0
0,2765,gi|752455510|_polymerase_[Shayang_Fly_Virus_1]_000510F_1108764_1110293,000510F,Chuviridae,0,0,4900,4900,8048015,Shayang Fly Virus 1,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,1.6038724657855762e-06,0.0
0,495,gi|700895636|_nucleoprotein_[Culex_tritaeniorhynchus_rhabdovirus]_000551F_904836_904516,000551F,Rhabdoviridae,0,0,41041,41041,8048015,Culex tritaeniorhynchus rhabdovirus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,2.8713087542996753e-07,0.0
0,614,gi|765198174|_nucleoprotein_[Barur_virus]_000551F_906809_906378,000551F,Rhabdoviridae,0,0,41041,41041,8048015,Barur virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,3.5615829800808096e-07,0.0
0,675,gi|765198365|_nucleoprotein_[Marco_virus]_000556F_1043748_1044290,000556F,Rhabdoviridae,0,0,432,432,8048015,Marco virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,3.9154210285904665e-07,0.0
0,1317,gi|765198471|_nucleoprotein_[Nkolbisson_virus]_000560F_235494_236684,000560F,Rhabdoviridae,44,171,779,779,8048015,Nkolbisson virus,0.12984054669703873,2.1247475309129022e-05,0.033409263477600606,0.008686733956132571,0.004668350691764667,7.639421473560954e-07,27.81293764542744
0,309,gi|752455589|_RNA-dependent_RNA_polymerase_[Bole_Tick_Virus_2]_000569F_1236623_1236384,000569F,Rhabdoviridae,0,0,2047,2047,8048015,Bole Tick Virus 2,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,1.7923927375325247e-07,0.0
0,1947,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000607F_194803_196641,000607F,Chuviridae,4,8,67760,67760,8048015,Wuhan Mosquito Virus 8,0.004108885464817668,9.940339325908313e-07,0.002054442732408834,0.008686733956132571,0.004668350691764667,1.1293814433578723e-06,0.8801578407693451
0,1143,gi|765198443|_nucleoprotein_[Mosqueiro_virus]_000617F_172736_171762,000617F,Rhabdoviridae,0,0,1079,1079,8048015,Mosqueiro virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,6.630112941746523e-07,0.0
0,1892,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000628F_1044206_1044940,000628F,Chuviridae,6,44,2950,2950,8048015,Wuhan Mosquito Virus 8,0.023255813953488372,5.467186629249573e-06,0.003171247357293869,0.008686733956132571,0.004668350691764667,1.0974780127545426e-06,4.9815910348195205
0,1075,gi|765198332|_nucleoprotein_[Fukuoka_virus]_000687F_13832_13981,000687F,Rhabdoviridae,2,2,2,2,8048015,Fukuoka virus,0.0018604651162790699,2.485084831477078e-07,0.0018604651162790699,0.008686733956132571,0.004668350691764667,6.235670527014447e-07,0.3985272827855616
0,1067,gi|765198174|_nucleoprotein_[Barur_virus]_000687F_15541_15690,000687F,Rhabdoviridae,0,0,2,2,8048015,Barur virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,6.189265537045967e-07,0.0
0,366,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000704F_500385_500020,000704F,,86,984,241528,241528,8048015,Xincheng anphevirus,2.6885245901639343,0.00012226617370867225,0.23497267759562843,0.008686733956132571,0.004668350691764667,2.1230282910579418e-07,575.9045897958566
0,589,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000704F_501031_500783,000704F,,117,1315,241528,241528,8048015,Xincheng anphevirus,2.232597623089983,0.00016339432766961792,0.19864176570458403,0.008686733956132571,0.004668350691764667,3.4165673864293107e-07,478.24119705241054
0,495,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000704F_502252_501758,000704F,,19,34,241528,241528,8048015,Xincheng anphevirus,0.06868686868686869,4.224644213511033e-06,0.03838383838383838,0.008686733956132571,0.004668350691764667,2.8713087542996753e-07,14.71330523819422
0,1309,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000704F_527238_526609,000704F,,370,15410,241528,241528,8048015,Xincheng anphevirus,11.772345301757067,0.001914757862653089,0.2826585179526356,0.008686733956132571,0.004668350691764667,7.593016483592475e-07,2521.7354220034063
0,630,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000704F_529650_529021,000704F,,205,4846,241528,241528,8048015,Xincheng anphevirus,7.692063492063492,0.0006021360546668961,0.3253968253968254,0.008686733956132571,0.004668350691764667,3.6543929600177687e-07,1647.704724847019
0,1389,gi|700075054|_glycoprotein_[Tench_rhabdovirus_S64]_000704F_533302_532106,000704F,Rhabdoviridae,210,1627,241528,241528,8048015,Tench rhabdovirus S64,1.1713462922966162,0.00020216165104066034,0.1511879049676026,0.008686733956132571,0.004668350691764667,8.057066383277271e-07,250.91223210007809
0,516,gi|701219274|_glycoprotein_[Scophthalmus_maximus_rhabdovirus]_000704F_543775_543311,000704F,Rhabdoviridae,57,283,241528,241528,8048015,Scophthalmus maximus rhabdovirus,0.5484496124031008,3.516395036540066e-05,0.11046511627906977,0.008686733956132571,0.004668350691764667,2.9931218529669344e-07,117.4825219044937
0,561,gi|37695589|_NS5_protein_[Kamiti_River_virus]_000704F_548427_547882,000704F,Flaviviridae,6,18,241528,241528,8048015,Kamiti River virus,0.03208556149732621,2.2365763483293705e-06,0.0106951871657754,0.008686733956132571,0.004668350691764667,3.254149921539632e-07,6.872997256595915
0,1017,gi|37695589|_NS5_protein_[Kamiti_River_virus]_000704F_550859_549927,000704F,Flaviviridae,236,9580,241528,241528,8048015,Kamiti River virus,9.419862340216323,0.0011903556342775206,0.232055063913471,0.008686733956132571,0.004668350691764667,5.899234349742969e-07,2017.8137766799935
0,915,gi|700075151|_glycoprotein_[Grass_carp_rhabdovirus_V76]_000704F_555626_554910,000704F,Rhabdoviridae,171,1561,241528,241528,8048015,Grass carp rhabdovirus V76,1.7060109289617487,0.00019396087109678598,0.18688524590163935,0.008686733956132571,0.004668350691764667,5.307570727644854e-07,365.4418962078587
0,132,gi|752455734|_glycoprotein_[Wuhan_Mosquito_Virus_9]_000704F_559591_559460,000704F,Rhabdoviridae,13,30,241528,241528,8048015,Wuhan Mosquito Virus 9,0.22727272727272727,3.7276272472156177e-06,0.09848484848484848,0.008686733956132571,0.004668350691764667,7.656823344799134e-08,48.683730567554406
0,1242,gi|752455734|_glycoprotein_[Wuhan_Mosquito_Virus_9]_000704F_560891_559650,000704F,Rhabdoviridae,168,2397,241528,241528,8048015,Wuhan Mosquito Virus 9,1.929951690821256,0.00029783741705252784,0.13526570048309178,0.008686733956132571,0.004668350691764667,7.204374692606458e-07,413.41189174708757
0,1479,gi|37695589|_NS5_protein_[Kamiti_River_virus]_000704F_563750_562302,000704F,Flaviviridae,233,1787,241528,241528,8048015,Kamiti River virus,1.2082488167680865,0.00022204232969247697,0.15753887762001353,0.008686733956132571,0.004668350691764667,8.579122520422667e-07,258.81706335805734
0,434,gi|700075054|_glycoprotein_[Tench_rhabdovirus_S64]_000704F_565512_565354,000704F,Rhabdoviridae,97,614,241528,241528,8048015,Tench rhabdovirus S64,1.4147465437788018,7.629210432634632e-05,0.22350230414746544,0.008686733956132571,0.004668350691764667,2.5174707057900184e-07,303.05061405830645
0,462,gi|752455522|_putative_nucleoprotein_[Wenzhou_Crab_Virus_2]_000704F_566103_565801,000704F,Chuviridae,83,495,241528,241528,8048015,Wenzhou Crab Virus 2,1.0714285714285714,6.150584957905769e-05,0.17965367965367965,0.008686733956132571,0.004668350691764667,2.679888170679697e-07,229.50901553275648
0,2349,gi|655454925|_polyprotein_[Nienokoue_virus]_000704F_578099_577959,000704F,Flaviviridae,249,2099,241528,241528,8048015,Nienokoue virus,0.8935717326521925,0.0002608096530635194,0.10600255427841634,0.008686733956132571,0.004668350691764667,1.3625665179494823e-06,191.41058409097724
0,549,gi|37695589|_NS5_protein_[Kamiti_River_virus]_000704F_623468_623016,000704F,Flaviviridae,11,31,241528,241528,8048015,Kamiti River virus,0.056466302367941715,3.851881488789472e-06,0.020036429872495445,0.008686733956132571,0.004668350691764667,3.184542436586913e-07,12.095557102758509
0,672,gi|700895636|_nucleoprotein_[Culex_tritaeniorhynchus_rhabdovirus]_000713F_928479_927937,000713F,Rhabdoviridae,0,0,2451,2451,8048015,Culex tritaeniorhynchus rhabdovirus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,3.8980191573522864e-07,0.0
0,1362,gi|700895636|_nucleoprotein_[Culex_tritaeniorhynchus_rhabdovirus]_000713F_969305_970651,000713F,Rhabdoviridae,1,2,2451,2451,8048015,Culex tritaeniorhynchus rhabdovirus,0.0014684287812041115,2.485084831477078e-07,0.0007342143906020558,0.008686733956132571,0.004668350691764667,7.900449542133652e-07,0.31454980102384633
0,1974,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000723F_1253343_1255199,000723F,Chuviridae,20,25,2546,2546,8048015,Wuchang Cockraoch Virus 3,0.012664640324214792,3.1063560393463483e-06,0.010131712259371834,0.008686733956132571,0.004668350691764667,1.145043127472234e-06,2.712872524027855
0,1892,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000755F_412036_413460,000755F,Chuviridae,21,46,2081,2081,8048015,Wuhan Mosquito Virus 8,0.024312896405919663,5.715695112397281e-06,0.011099365750528542,0.008686733956132571,0.004668350691764667,1.0974780127545426e-06,5.208026990947681
0,1947,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000762F_866041_864266,000762F,Chuviridae,35,90,3205,3205,8048015,Wuhan Mosquito Virus 8,0.046224961479198766,1.1182881741646853e-05,0.017976373908577297,0.008686733956132571,0.004668350691764667,1.1293814433578723e-06,9.901775708655133
0,309,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000776F_1116443_1116751,000776F,,4,4,25325,25325,8048015,Xincheng anphevirus,0.012944983818770227,4.970169662954156e-07,0.012944983818770227,0.008686733956132571,0.004668350691764667,1.7923927375325247e-07,2.772924459511189
0,972,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000776F_1123873_1124814,000776F,,73,230,25325,25325,8048015,Xincheng anphevirus,0.2366255144032922,2.8578475561986404e-05,0.07510288065843622,0.008686733956132571,0.004668350691764667,5.638206281170272e-07,50.687176269922894
0,411,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000776F_1126761_1127171,000776F,,70,2601,25325,25325,8048015,Xincheng anphevirus,6.328467153284672,0.00032318528233359403,0.170316301703163,0.008686733956132571,0.004668350691764667,2.3840563596306396e-07,1355.6109151029673
0,1455,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000776F_1128578_1129966,000776F,,185,636,25325,25325,8048015,Xincheng anphevirus,0.43711340206185567,7.90256976409711e-05,0.12714776632302405,0.008686733956132571,0.004668350691764667,8.439907550517228e-07,93.63336881116443
0,411,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000776F_1129969_1130379,000776F,,15,92,25325,25325,8048015,Xincheng anphevirus,0.22384428223844283,1.1431390224794561e-05,0.0364963503649635,0.008686733956132571,0.004668350691764667,2.3840563596306396e-07,47.949328792569396
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_6277_4850,000790F,Rhabdoviridae,275,4244,334389,334389,8048015,Malakal virus,2.892978868438991,0.000527335001239436,0.18745739604635311,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,619.7004165823339
0,1216,gi|701219343|_nucleoprotein_N_[Coastal_Plains_virus]_000790F_13797_13009,000790F,Rhabdoviridae,194,1877,334389,334389,8048015,Coastal Plains virus,1.5435855263157894,0.0002332252114341238,0.15953947368421054,0.008686733956132571,0.004668350691764667,7.0535584752089e-07,330.649008232992
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_15509_14082,000790F,Rhabdoviridae,240,3271,334389,334389,8048015,Malakal virus,2.2297205180640765,0.0004064356241880762,0.16359918200409,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,477.624896946469
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_17221_15794,000790F,Rhabdoviridae,274,3781,334389,334389,8048015,Malakal virus,2.5773687798227676,0.0004698052873907417,0.18677573278800272,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,552.0940799005194
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_18932_17505,000790F,Rhabdoviridae,247,3116,334389,334389,8048015,Malakal virus,2.1240627130197685,0.0003871762167441288,0.1683708248125426,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,454.99210604866926
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_20643_19216,000790F,Rhabdoviridae,250,4635,334389,334389,8048015,Malakal virus,3.1595092024539877,0.0005759184096948129,0.17041581458759372,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,676.793456847106
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_22354_20927,000790F,Rhabdoviridae,279,2956,334389,334389,8048015,Malakal virus,2.0149965916837083,0.0003672955380923122,0.1901840490797546,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,431.62922512190835
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_24065_22638,000790F,Rhabdoviridae,247,5247,334389,334389,8048015,Malakal virus,3.576687116564417,0.0006519620055380115,0.1683708248125426,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,766.1564763919665
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_25776_24349,000790F,Rhabdoviridae,244,2842,334389,334389,8048015,Malakal virus,1.9372869802317656,0.00035313055455289287,0.1663258350374915,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,414.9831724615912
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_27487_26060,000790F,Rhabdoviridae,231,4009,334389,334389,8048015,Malakal virus,2.732788002726653,0.0004981352544695804,0.1574642126789366,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,585.3861852211538
0,1467,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_29198_27771,000790F,Rhabdoviridae,252,3032,334389,334389,8048015,Malakal virus,2.0668029993183366,0.0003767388604519251,0.17177914110429449,0.008686733956132571,0.004668350691764667,8.509515035469947e-07,442.72659356211983
0,1143,gi|701219367|_nucleoprotein_[Malakal_virus]_000790F_30524_29481,000790F,Rhabdoviridae,194,1392,334389,334389,8048015,Malakal virus,1.2178477690288714,0.00017296190427080465,0.16972878390201224,0.008686733956132571,0.004668350691764667,6.630112941746523e-07,260.8732397026747
0,1465,gi|701219343|_nucleoprotein_N_[Coastal_Plains_virus]_000790F_51735_51370,000790F,Rhabdoviridae,453,15579,334389,334389,8048015,Coastal Plains virus,10.634129692832765,0.0019357568294790703,0.30921501706484644,0.008686733956132571,0.004668350691764667,8.497913787977827e-07,2277.920061059722
0,1277,gi|701219343|_nucleoprotein_N_[Coastal_Plains_virus]_000790F_53481_52843,000790F,Rhabdoviridae,422,13600,334389,334389,8048015,Coastal Plains virus,10.649960845732185,0.0016898576854044135,0.33046202036021927,0.008686733956132571,0.004668350691764667,7.407396523718556e-07,2281.31122722197
0,1360,gi|700074783|_nucleoprotein_N_[Berrimah_virus]_000790F_55241_54840,000790F,Rhabdoviridae,402,9663,334389,334389,8048015,Berrimah virus,7.10514705882353,0.0012006687363281506,0.29558823529411765,0.008686733956132571,0.004668350691764667,7.888848294641532e-07,1521.982286240312
0,492,gi|765198455|_nucleoprotein_[Carajas_virus]_000790F_56278_55844,000790F,Rhabdoviridae,161,6501,334389,334389,8048015,Carajas virus,13.213414634146341,0.0008077768244716244,0.32723577235772355,0.008686733956132571,0.004668350691764667,2.853906883061496e-07,2830.424598875108
0,1238,gi|765198371|_glycoprotein_[Le_Dantec_virus]_000790F_104097_103237,000790F,Rhabdoviridae,271,2038,334389,334389,8048015,Le Dantec virus,1.6462035541195477,0.0002532301443275143,0.21890145395799676,0.008686733956132571,0.004668350691764667,7.181172197622218e-07,352.6306532676687
0,486,gi|752455949|_nucleopasid_protein_[Wutai_Mosquito_Virus]_000821F_119353_119838,000821F,Bunyaviridae,23,70,18109,18109,8048015,Wutai Mosquito Virus,0.1440329218106996,8.697796910169774e-06,0.047325102880658436,0.008686733956132571,0.004668350691764667,2.819103140585136e-07,30.853063816474805
0,1869,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000831F_1007904_1009712,000831F,Chuviridae,0,0,5429,5429,8048015,Wuchang Cockraoch Virus 3,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,1.0841365781386047e-06,0.0
0,645,gi|700895636|_nucleoprotein_[Culex_tritaeniorhynchus_rhabdovirus]_000850F_1203406_1202996,000850F,Rhabdoviridae,0,0,2432,2432,8048015,Culex tritaeniorhynchus rhabdovirus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,3.741402316208668e-07,0.0
0,604,gi|393707877|_nucleoprotein_[Obodhiang_virus]_000883F_429278_429574,000883F,Rhabdoviridae,1,1,368,368,8048015,Obodhiang virus,0.0016556291390728477,1.242542415738539e-07,0.0016556291390728477,0.008686733956132571,0.004668350691764667,3.50357674262021e-07,0.3546496928762241
0,500,gi|701219275|_RNA-dependent_RNA_polymerase_[Scophthalmus_maximus_rhabdovirus]_000885F_744134_744421,000885F,Rhabdoviridae,0,0,417,417,8048015,Scophthalmus maximus rhabdovirus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,2.9003118730299753e-07,0.0
0,1354,gi|700895640|_large_protein_[Culex_tritaeniorhynchus_rhabdovirus]_000885F_746977_747993,000885F,Rhabdoviridae,0,0,417,417,8048015,Culex tritaeniorhynchus rhabdovirus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,7.854044552165173e-07,0.0
0,585,gi|752455665|_RNA-dependent_RNA_polymerase_[Wuhan_Fly_Virus_2]_000909F_138796_139116,000909F,Rhabdoviridae,0,0,2485,2485,8048015,Wuhan Fly Virus 2,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,3.393364891445071e-07,0.0
0,882,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000916F_141596_142444,000916F,Chuviridae,23,95,6022,6022,8048015,Wuchang Cockraoch Virus 3,0.10770975056689343,1.1804152949516122e-05,0.026077097505668934,0.008686733956132571,0.004668350691764667,5.116150144024877e-07,23.072334894827367
0,1083,gi|752455531|_glycoprotein_[Wuchang_Cockraoch_Virus_3]_000916F_142501_143451,000916F,Chuviridae,27,64,6022,6022,8048015,Wuchang Cockraoch Virus 3,0.05909510618651893,7.95227146072665e-06,0.024930747922437674,0.008686733956132571,0.004668350691764667,6.282075516982926e-07,12.65866900076022
0,738,gi|752455734|_glycoprotein_[Wuhan_Mosquito_Virus_9]_000933F_799541_798804,000933F,Rhabdoviridae,180,22227,457366,457366,8048015,Wuhan Mosquito Virus 9,30.117886178861788,0.0027617990274620514,0.24390243902439024,0.008686733956132571,0.004668350691764667,4.2808603245922433e-07,6451.504646382304
0,255,gi|752455731|_ORF1_[Wuhan_Mosquito_Virus_9]_000933F_804016_803762,000933F,Rhabdoviridae,10,12,457366,457366,8048015,Wuhan Mosquito Virus 9,0.047058823529411764,1.4910508988862472e-06,0.0392156862745098,0.008686733956132571,0.004668350691764667,1.4791590552452874e-07,10.080395976340677
0,1111,gi|765198484|_nucleoprotein_[Bivens_Arm_virus]_000933F_807279_806746,000933F,Rhabdoviridae,75,243,457366,457366,8048015,Tibrogargan virus,0.21872187218721872,3.0193780702446504e-05,0.0675067506750675,0.008686733956132571,0.004668350691764667,6.444492981872605e-07,46.85206545709196
0,738,gi|752455734|_glycoprotein_[Wuhan_Mosquito_Virus_9]_000933F_818162_817425,000933F,Rhabdoviridae,238,27149,457366,457366,8048015,Wuhan Mosquito Virus 9,36.78726287262872,0.00337337840448856,0.3224932249322493,0.008686733956132571,0.004668350691764667,4.2808603245922433e-07,7880.141253638959
0,327,gi|27735343|_putative_non-structural_protein_NS2a_[Cell_fusing_agent_virus]_000933F_841008_840682,000933F,Flaviviridae,36,105,457366,457366,8048015,Cell fusing agent virus,0.3211009174311927,1.3046695365254662e-05,0.11009174311926606,0.008686733956132571,0.004668350691764667,1.8968039649616037e-07,68.78251841654476
0,609,gi|85813356|_VP5_[Liao_ning_virus]_000933F_844506_844036,000933F,Reoviridae,158,1608,457366,457366,8048015,Liao ning virus,2.6403940886699506,0.00019980082045075712,0.2594417077175698,0.008686733956132571,0.004668350691764667,3.5325798613505096e-07,565.5946313818735
0,2058,gi|765198332|_nucleoprotein_[Fukuoka_virus]_000933F_847685_847629,000933F,Rhabdoviridae,281,2174,457366,457366,8048015,Fukuoka virus,1.0563654033041787,0.00027012872118155844,0.13654033041788144,0.008686733956132571,0.004668350691764667,1.1937683669391378e-06,226.282358171525
0,684,gi|37695582|_envelope_protein_[Kamiti_River_virus]_000933F_848529_847864,000933F,Flaviviridae,76,341,457366,457366,8048015,Kamiti River virus,0.49853801169590645,4.237069637668419e-05,0.1111111111111111,0.008686733956132571,0.004668350691764667,3.967626642305006e-07,106.79103705198631
0,177,gi|254688377|_polyprotein_[Aedes_flavivirus]_000933F_849279_849103,000933F,Flaviviridae,9,134,457366,457366,8048015,Aedes flavivirus,0.7570621468926554,1.6650068370896426e-05,0.05084745762711865,0.008686733956132571,0.004668350691764667,1.0267104030526112e-07,162.16908216175185
0,669,gi|254688377|_polyprotein_[Aedes_flavivirus]_000933F_849847_849314,000933F,Flaviviridae,104,559,457366,457366,8048015,Aedes flavivirus,0.8355754857997011,6.945812103978434e-05,0.1554559043348281,0.008686733956132571,0.004668350691764667,3.880617286114107e-07,178.9873000059145
0,600,gi|700895636|_nucleoprotein_[Culex_tritaeniorhynchus_rhabdovirus]_000933F_852214_851615,000933F,Rhabdoviridae,132,843,457366,457366,8048015,Culex tritaeniorhynchus rhabdovirus,1.405,0.00010474632564675886,0.22,0.008686733956132571,0.004668350691764667,3.4803742476359704e-07,300.9628223686213
0,1362,gi|765198371|_glycoprotein_[Le_Dantec_virus]_000933F_874115_872961,000933F,Rhabdoviridae,222,1292,457366,457366,8048015,Le Dantec virus,0.9486049926578561,0.00016053648011341926,0.16299559471365638,0.008686733956132571,0.004668350691764667,7.900449542133652e-07,203.19917146140475
0,849,gi|393707877|_nucleoprotein_[Obodhiang_virus]_000933F_889028_888291,000933F,Rhabdoviridae,210,1723,457366,457366,8048015,Obodhiang virus,2.0294464075382805,0.00021409005823175032,0.24734982332155478,0.008686733956132571,0.004668350691764667,4.924729560404898e-07,434.7244972658934
0,609,gi|752455745|_glycoprotein_[Xincheng_Mosquito_Virus]_000933F_889964_889356,000933F,,107,566,457366,457366,8048015,Xincheng anphevirus,0.9293924466338259,7.032790073080133e-05,0.17569786535303777,0.008686733956132571,0.004668350691764667,3.5325798613505096e-07,199.08368243914202
0,456,gi|66508433|_glycoprotein_[Tupaia_virus]_000933F_896976_896521,000933F,Rhabdoviridae,70,755,457366,457366,8048015,Tupaia virus,1.655701754385965,9.381195238825971e-05,0.15350877192982457,0.008686733956132571,0.004668350691764667,2.645084428203337e-07,354.66524768731523
0,1455,gi|700075151|_glycoprotein_[Grass_carp_rhabdovirus_V76]_000933F_968203_969231,000933F,Rhabdoviridae,14,16,457366,457366,8048015,Grass carp rhabdovirus V76,0.010996563573883162,1.9880678651816626e-06,0.009621993127147767,0.008686733956132571,0.004668350691764667,8.439907550517228e-07,2.355556448079608
0,252,gi|752455949|_nucleopasid_protein_[Wutai_Mosquito_Virus]_000933F_994628_994879,000933F,Bunyaviridae,1,1,457366,457366,8048015,Wutai Mosquito Virus,0.003968253968253968,1.242542415738539e-07,0.003968253968253968,0.008686733956132571,0.004668350691764667,1.4617571840071075e-07,0.8500333908620609
0,81,gi|393707850|_N_gene_product_[Kotonkan_virus]_000933F_1119723_1119803,000933F,Rhabdoviridae,0,0,457366,457366,8048015,Kotonkan virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,4.69850523430856e-08,0.0
0,928,gi|765198365|_nucleoprotein_[Marco_virus]_000933F_1120130_1120687,000933F,Rhabdoviridae,79,184,457366,457366,8048015,Marco virus,0.19827586206896552,2.2862780449589123e-05,0.08512931034482758,0.008686733956132571,0.004668350691764667,5.382978836343633e-07,42.47235804686643
0,1962,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000970F_807002_808849,000970F,Chuviridae,20,65,3495,3495,8048015,Wuhan Mosquito Virus 8,0.033129459734964326,8.076525702300505e-06,0.010193679918450561,0.008686733956132571,0.004668350691764667,1.1380823789769623e-06,7.09660904297684
0,1873,gi|752455543|_glycoprotein_[Wuhan_Mosquito_Virus_8]_000990F_214852_214028,000990F,Chuviridae,0,0,5563,5563,8048015,Wuhan Mosquito Virus 8,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,1.0864568276370286e-06,0.0
0,1344,gi|765198174|_nucleoprotein_[Barur_virus]_000993F_902485_901529,000993F,Rhabdoviridae,0,0,2899,2899,8048015,Barur virus,0.0,0.0,0.0,0.008686733956132571,0.004668350691764667,7.796038314704573e-07,0.0
0,869,gi|765198219|_nucleoprotein_[Parry_Creek_virus]_001019F_492404_492595,001019F,Rhabdoviridae,18,24,8107,8107,8048015,Parry Creek virus,0.02761795166858458,2.9821017977724943e-06,0.020713463751438434,0.008686733956132571,0.004668350691764667,5.040742035326096e-07,5.91599763858889
0,819,gi|752455882|_glycoprotein_precursor_[Wuhan_Mosquito_Virus_2]_001019F_502170_502901,001019F,,17,29,8107,8107,8048015,Wuhan Mosquito Virus 2,0.03540903540903541,3.6033730056417637e-06,0.020757020757020756,0.008686733956132571,0.004668350691764667,4.750710848023099e-07,7.584913333846083
